Interval = 1 sec ,,,,,,,,,,,
SEQ, TEMPERATURE(0.01 degreeC), HUMIDITY(0.01), AMBIENT LIGHT, BAROMETRIC PRESSURE, SOUND NOISE, eTVOC, eCO2, FLAGnotburn,FLAGburn, FLAGnotburn,FLAGburn
21,3024,5969,122,997523,8417,118,1178,1,0,1,0
22,3024,5965,124,997520,8240,118,1178,1,0,1,0
23,3023,5958,122,997521,8128,133,1274,1,0,1,0
24,3024,5943,124,997519,8212,133,1274,1,0,1,0
25,3024,5931,124,997520,8267,135,1288,1,0,1,0
26,3025,5927,124,997523,8115,135,1288,1,0,1,0
27,3026,5924,124,997522,8340,133,1274,1,0,1,0
28,3025,5927,124,997518,8219,120,1191,1,0,1,0
29,3023,5930,124,997515,8429,122,1204,1,0,1,0
30,3021,5925,124,997508,8197,122,1204,1,0,1,0
31,3018,5919,124,997509,8264,135,1288,1,0,1,0
32,3017,5904,124,997506,8225,137,1302,1,0,1,0
33,3017,5883,124,997502,8369,137,1302,1,0,1,0
34,3018,5863,124,997504,8345,137,1302,1,0,1,0
35,3017,5848,126,997506,8674,141,1330,1,0,1,0
36,3017,5847,126,997507,8277,143,1341,1,0,1,0
37,3016,5864,126,997507,8270,139,1313,1,0,1,0
38,3016,5889,128,997508,8286,136,1299,1,0,1,0
39,3017,5919,128,997508,8175,136,1299,1,0,1,0
40,3016,5944,128,997508,8190,135,1288,1,0,1,0
41,3018,5953,128,997511,8391,141,1330,1,0,1,0
42,3018,5962,128,997513,8110,142,1334,1,0,1,0
43,3018,5969,128,997516,8214,142,1334,1,0,1,0
44,3018,5973,126,997518,8259,146,1360,1,0,1,0
45,3015,5979,128,997517,8195,146,1360,1,0,1,0
46,3015,5970,128,997512,8179,149,1380,1,0,1,0
47,3015,5963,128,997515,8280,146,1360,1,0,1,0
48,3015,5960,128,997517,8500,146,1360,1,0,1,0
49,3015,5965,128,997523,8284,149,1380,1,0,1,0
50,3015,5983,128,997519,8065,149,1380,1,0,1,0
51,3018,6000,128,997513,8201,146,1360,1,0,1,0
52,3018,6023,128,997513,8160,143,1345,1,0,1,0
53,3018,6046,128,997514,8246,139,1316,1,0,1,0
54,3018,6064,131,997516,8239,139,1316,1,0,1,0
55,3015,6086,131,997515,8395,138,1307,1,0,1,0
56,3016,6098,131,997515,9094,135,1288,1,0,1,0
57,3017,6101,131,997511,8330,133,1274,1,0,1,0
58,3018,6106,133,997510,8200,129,1248,1,0,1,0
59,3019,6109,133,997511,8388,133,1274,1,0,1,0
60,3018,6115,131,997514,8373,129,1248,1,0,1,0
61,3017,6125,133,997516,8287,129,1248,1,0,1,0
62,3016,6129,131,997517,8691,129,1248,1,0,1,0
63,3015,6117,133,997516,8317,133,1274,1,0,1,0
64,3015,6094,131,997515,8252,133,1274,1,0,1,0
65,3015,6062,131,997509,9374,133,1274,1,0,1,0
66,3016,6036,113,997506,8331,133,1274,1,0,1,0
67,3017,6020,131,997507,8284,135,1288,1,0,1,0
68,3017,6009,131,997510,8397,138,1307,1,0,1,0
69,3018,5995,133,997516,8264,139,1316,1,0,1,0
70,3017,5974,131,997512,8116,143,1345,1,0,1,0
71,3015,5948,133,997512,8185,143,1345,1,0,1,0
72,3016,5927,133,997509,8231,142,1334,1,0,1,0
73,3013,5927,133,997511,8136,142,1334,1,0,1,0
74,3013,5929,133,997509,8374,144,1349,1,0,1,0
75,3013,5936,133,997510,8249,144,1349,1,0,1,0
76,3014,5939,133,997509,8221,144,1349,1,0,1,0
77,3017,5934,135,997506,8187,146,1360,1,0,1,0
78,3017,5941,135,997510,8151,142,1334,1,0,1,0
79,3016,5963,133,997513,8105,146,1360,1,0,1,0
80,3014,5983,133,997514,8158,142,1334,1,0,1,0
81,3011,5992,133,997512,8221,146,1360,1,0,1,0
82,3011,5981,133,997512,8038,143,1345,1,0,1,0
83,3013,5939,133,997511,8304,146,1364,1,0,1,0
84,3013,5889,133,997508,8313,146,1364,1,0,1,0
85,3013,5840,133,997507,8327,149,1380,1,0,1,0
86,3012,5793,133,997509,8133,154,1413,1,0,1,0
87,3012,5748,133,997502,8354,156,1425,1,0,1,0
88,3010,5709,135,997502,9405,163,1470,1,0,1,0
89,3010,5666,135,997500,8367,165,1487,1,0,1,0
90,3008,5634,133,997501,8322,168,1494,1,0,1,0
91,3006,5609,133,997497,8414,170,1497,1,0,1,0
92,3004,5589,133,997500,8445,170,1497,1,0,1,0
93,3005,5575,128,997494,8382,173,1502,1,0,1,0
94,3005,5568,126,997492,8531,169,1496,1,0,1,0
95,3003,5566,126,997493,8191,175,1505,1,0,1,0
96,3004,5561,122,997495,8382,175,1505,1,0,1,0
97,3003,5561,122,997498,8371,175,1505,1,0,1,0
98,3001,5562,122,997497,8184,175,1505,1,0,1,0
99,3002,5558,122,997498,8196,175,1505,1,0,1,0
100,2999,5568,122,997501,8282,175,1505,1,0,1,0
101,2999,5577,124,997497,8281,175,1505,1,0,1,0
102,3001,5582,122,997496,8529,175,1505,1,0,1,0
103,3000,5593,124,997496,8637,175,1505,1,0,1,0
104,3001,5599,122,997499,8770,173,1502,1,0,1,0
105,3000,5611,119,997498,9570,173,1502,1,0,1,0
106,2998,5628,119,997499,9633,166,1495,1,0,1,0
107,2997,5649,117,997499,8427,173,1502,1,0,1,0
108,2997,5668,117,997497,8561,166,1495,1,0,1,0
109,2996,5685,117,997502,8106,170,1497,1,0,1,0
110,2997,5700,117,997500,9089,170,1497,1,0,1,0
111,3000,5708,117,997500,8396,168,1494,1,0,1,0
112,3000,5730,117,997503,9026,157,1436,1,0,1,0
113,3000,5775,117,997508,9110,157,1436,1,0,1,0
114,3002,5835,119,997516,8337,151,1393,1,0,1,0
115,3001,5920,119,997522,8289,143,1345,1,0,1,0
116,3003,5994,119,997520,8246,139,1313,1,0,1,0
117,3005,6052,119,997521,8236,135,1288,1,0,1,0
118,3007,6089,119,997521,8213,128,1242,1,0,1,0
119,3007,6111,117,997514,8365,126,1231,1,0,1,0
120,3009,6115,119,997514,8292,124,1215,1,0,1,0
121,3010,6108,117,997512,8376,124,1215,1,0,1,0
122,3009,6100,115,997514,8270,124,1215,1,0,1,0
123,3010,6092,101,997516,8424,120,1191,1,0,1,0
124,3012,6107,104,997520,8483,118,1178,1,0,1,0
125,3014,6144,113,997518,8705,115,1159,1,0,1,0
126,3016,6198,115,997518,8502,113,1147,1,0,1,0
127,3021,6256,113,997521,8404,106,1099,1,0,1,0
128,3021,6319,113,997524,8329,102,1074,1,0,1,0
129,3023,6371,117,997527,8296,99,1050,1,0,1,0
130,3025,6414,115,997530,8677,93,1014,1,0,1,0
131,3025,6453,94,997534,8334,92,1004,1,0,1,0
132,3029,6473,119,997530,8211,77,909,1,0,1,0
133,3030,6485,119,997530,8064,74,889,1,0,1,0
134,3032,6485,119,997534,8109,74,889,1,0,1,0
135,3033,6483,124,997536,8135,73,880,1,0,1,0
136,3036,6469,126,997534,8042,73,880,1,0,1,0
137,3040,6445,126,997530,8389,73,880,1,0,1,0
138,3043,6409,113,997529,8409,76,905,1,0,1,0
139,3049,6355,126,997522,8363,78,915,1,0,1,0
140,3049,6298,122,997519,8316,81,935,1,0,1,0
141,3050,6232,126,997513,8308,85,959,1,0,1,0
142,3051,6164,131,997511,8019,90,995,1,0,1,0
143,3051,6104,128,997510,8289,88,981,1,0,1,0
144,3051,6058,131,997510,8340,99,1050,1,0,1,0
145,3053,6025,131,997509,8432,102,1074,1,0,1,0
146,3055,6007,128,997509,8160,104,1086,1,0,1,0
147,3055,6001,128,997505,8513,105,1095,1,0,1,0
148,3058,5991,128,997506,8358,104,1083,1,0,1,0
149,3059,5999,128,997509,8237,104,1083,1,0,1,0
150,3061,6010,128,997515,8342,104,1083,1,0,1,0
151,3065,6033,128,997515,8277,104,1083,1,0,1,0
152,3067,6075,128,997514,8259,99,1050,1,0,1,0
153,3068,6121,128,997516,8219,94,1019,1,0,1,0
154,3070,6174,126,997518,8088,94,1019,1,0,1,0
155,3071,6228,124,997521,8113,90,995,1,0,1,0
156,3073,6276,122,997520,8373,86,967,1,0,1,0
157,3075,6316,122,997519,8432,83,949,1,0,1,0
158,3075,6356,122,997523,8389,82,940,1,0,1,0
159,3075,6383,122,997522,8247,70,865,1,0,1,0
160,3078,6401,122,997523,8373,76,905,1,0,1,0
161,3079,6417,128,997522,8390,75,897,1,0,1,0
162,3084,6423,124,997517,8235,73,885,1,0,1,0
163,3088,6431,124,997521,8212,73,885,1,0,1,0
164,3089,6443,124,997524,9195,73,885,1,0,1,0
165,3091,6452,124,997521,8382,73,880,1,0,1,0
166,3091,6462,124,997527,8241,73,880,1,0,1,0
167,3092,6465,124,997527,8252,73,880,1,0,1,0
168,3092,6453,126,997525,8188,74,891,1,0,1,0
169,3092,6428,126,997521,8203,74,891,1,0,1,0
170,3092,6390,126,997518,8211,76,902,1,0,1,0
171,3093,6342,128,997519,8203,79,925,1,0,1,0
172,3094,6305,128,997519,8283,79,925,1,0,1,0
173,3095,6275,126,997515,8240,81,933,1,0,1,0
174,3099,6242,126,997515,8655,86,970,1,0,1,0
175,3100,6217,126,997517,8610,88,981,1,0,1,0
176,3102,6192,126,997523,8380,86,967,1,0,1,0
177,3104,6179,124,997524,8441,89,990,1,0,1,0
178,3104,6189,126,997524,8230,89,990,1,0,1,0
179,3106,6209,128,997519,8500,90,997,1,0,1,0
180,3106,6244,126,997518,8358,89,990,1,0,1,0
181,3108,6279,128,997517,8292,87,975,1,0,1,0
182,3109,6312,128,997515,8166,86,967,1,0,1,0
183,3110,6331,128,997514,8234,88,981,1,0,1,0
184,3112,6335,128,997518,8571,86,970,1,0,1,0
185,3113,6328,128,997516,8524,86,970,1,0,1,0
186,3114,6311,128,997518,8256,86,970,1,0,1,0
187,3114,6287,128,997519,8221,88,981,1,0,1,0
188,3116,6241,126,997515,8621,91,1001,1,0,1,0
189,3118,6182,126,997513,8313,96,1032,1,0,1,0
190,3121,6106,128,997509,8492,98,1044,1,0,1,0
191,3123,6038,128,997512,8305,99,1053,1,0,1,0
192,3124,5983,126,997511,8456,105,1095,1,0,1,0
193,3125,5937,126,997507,8259,107,1107,1,0,1,0
194,3126,5902,128,997503,8215,111,1134,1,0,1,0
195,3130,5865,126,997500,8226,101,1065,1,0,1,0
196,3131,5853,124,997502,8365,106,1099,1,0,1,0
197,3133,5870,124,997502,8167,102,1071,1,0,1,0
198,3134,5920,124,997500,8514,102,1071,1,0,1,0
199,3133,5999,122,997506,8138,102,1071,1,0,1,0
200,3134,6078,122,997508,8258,97,1041,1,0,1,0
201,3136,6149,119,997511,8716,93,1012,1,0,1,0
202,3138,6206,119,997513,8336,98,1044,1,0,1,0
203,3138,6250,119,997505,8447,93,1014,1,0,1,0
204,3138,6276,119,997504,8472,92,1007,1,0,1,0
205,3139,6272,119,997499,8312,90,997,1,0,1,0
206,3139,6249,122,997500,8509,93,1017,1,0,1,0
207,3143,6200,122,997501,8554,97,1038,1,0,1,0
208,3146,6154,119,997501,8272,99,1050,1,0,1,0
209,3146,6110,119,997502,8356,100,1060,1,0,1,0
210,3147,6059,119,997502,8415,104,1086,1,0,1,0
211,3146,6012,117,997502,8237,108,1113,1,0,1,0
212,3146,5961,117,997502,8347,110,1128,1,0,1,0
213,3148,5910,117,997503,8395,112,1137,1,0,1,0
214,3147,5865,117,997504,8653,117,1168,1,0,1,0
215,3147,5814,117,997504,8669,121,1195,1,0,1,0
216,3147,5757,117,997497,8337,126,1231,1,0,1,0
217,3147,5698,117,997496,8249,131,1262,1,0,1,0
218,3148,5638,117,997492,8268,130,1259,1,0,1,0
219,3149,5584,117,997492,8331,135,1291,1,0,1,0
220,3149,5543,117,997491,9319,141,1330,1,0,1,0
221,3148,5510,115,997487,8442,140,1321,1,0,1,0
222,3147,5487,117,997488,8197,142,1334,1,0,1,0
223,3146,5469,115,997491,8318,148,1376,1,0,1,0
224,3144,5458,117,997491,8274,151,1397,1,0,1,0
225,3144,5452,115,997490,8481,154,1413,1,0,1,0
226,3142,5455,115,997487,8308,154,1413,1,0,1,0
227,3140,5465,115,997483,8385,154,1413,1,0,1,0
228,3141,5470,115,997481,8204,154,1413,1,0,1,0
229,3139,5485,115,997480,8239,154,1413,1,0,1,0
230,3139,5498,115,997480,8170,151,1393,1,0,1,0
231,3139,5524,115,997478,8204,144,1349,1,0,1,0
232,3138,5562,113,997481,8219,148,1376,1,0,1,0
233,3139,5598,113,997485,8048,148,1376,1,0,1,0
234,3139,5631,113,997486,8406,146,1360,1,0,1,0
235,3136,5658,113,997486,8219,144,1349,1,0,1,0
236,3135,5674,113,997485,8150,144,1349,1,0,1,0
237,3135,5678,113,997485,8340,141,1330,1,0,1,0
238,3134,5673,113,997485,8312,144,1349,1,0,1,0
239,3136,5656,110,997480,8504,144,1349,1,0,1,0
240,3136,5635,113,997480,8307,148,1372,1,0,1,0
241,3134,5621,113,997476,8579,144,1349,1,0,1,0
242,3132,5611,113,997474,8273,148,1372,1,0,1,0
243,3129,5608,115,997471,8220,154,1416,1,0,1,0
244,3127,5602,117,997469,8480,151,1393,1,0,1,0
245,3125,5594,115,997472,8433,151,1393,1,0,1,0
246,3123,5586,106,997471,8435,154,1416,1,0,1,0
247,3121,5580,99,997468,8354,151,1393,1,0,1,0
248,3119,5589,110,997464,8550,164,1478,1,0,1,0
249,3117,5609,113,997466,8321,168,1494,1,0,1,0
250,3115,5635,113,997472,8373,168,1494,1,0,1,0
251,3114,5666,113,997472,8389,164,1478,1,0,1,0
252,3112,5696,113,997473,8284,164,1482,1,0,1,0
253,3112,5722,113,997469,8372,164,1482,1,0,1,0
254,3111,5744,110,997469,8334,158,1441,1,0,1,0
255,3110,5753,110,997475,8257,158,1441,1,0,1,0
0,3110,5758,113,997476,8302,160,1453,1,0,1,0
1,3106,5768,113,997475,8133,160,1453,1,0,1,0
2,3105,5785,113,997481,8233,164,1478,1,0,1,0
3,3105,5807,113,997481,8466,164,1478,1,0,1,0
4,3105,5822,113,997478,8150,165,1487,1,0,1,0
5,3105,5819,113,997474,8082,165,1487,1,0,1,0
6,3105,5809,113,997473,8309,165,1487,1,0,1,0
7,3103,5808,113,997473,8267,165,1487,1,0,1,0
8,3102,5819,113,997472,8161,165,1487,1,0,1,0
9,3101,5840,113,997469,8199,165,1487,1,0,1,0
10,3102,5854,113,997470,8377,168,1494,1,0,1,0
11,3100,5856,113,997469,8347,169,1496,1,0,1,0
12,3098,5844,113,997466,8212,169,1496,1,0,1,0
13,3097,5819,115,997469,8189,169,1496,1,0,1,0
14,3093,5803,115,997466,8217,169,1496,1,0,1,0
15,3093,5787,115,997464,8218,172,1500,1,0,1,0
16,3091,5787,117,997463,8288,172,1500,1,0,1,0
17,3092,5794,115,997464,8333,176,1506,1,0,1,0
18,3092,5808,117,997462,8228,172,1500,1,0,1,0
19,3088,5831,117,997463,8389,172,1500,1,0,1,0
20,3088,5845,115,997465,8522,172,1500,1,0,1,0
21,3085,5864,115,997469,8352,173,1502,1,0,1,0
22,3082,5879,115,997468,8411,173,1502,1,0,1,0
23,3086,5885,115,997472,8390,169,1496,1,0,1,0
24,3087,5897,115,997475,8188,169,1496,1,0,1,0
25,3088,5903,115,997471,8240,167,1499,1,0,1,0
26,3091,5901,113,997469,8349,171,1499,1,0,1,0
27,3090,5895,113,997469,8601,171,1499,1,0,1,0
28,3091,5879,115,997471,8361,167,1499,1,0,1,0
29,3092,5857,113,997473,8214,171,1499,1,0,1,0
30,3090,5836,115,997466,8276,173,1502,1,0,1,0
31,3091,5808,115,997464,8345,173,1502,1,0,1,0
32,3090,5786,115,997468,8334,169,1496,1,0,1,0
33,3088,5766,115,997467,8296,176,1506,1,0,1,0
34,3089,5741,115,997467,8389,176,1506,1,0,1,0
35,3086,5724,115,997462,8341,178,1511,1,0,1,0
36,3084,5710,115,997462,8577,178,1511,1,0,1,0
37,3084,5704,113,997462,8355,177,1508,1,0,1,0
38,3080,5717,113,997460,8402,177,1508,1,0,1,0
39,3078,5739,113,997459,8335,177,1508,1,0,1,0
40,3077,5771,113,997459,8197,177,1508,1,0,1,0
41,3077,5806,110,997461,8410,170,1498,1,0,1,0
42,3079,5837,113,997462,8412,168,1494,1,0,1,0
43,3080,5876,110,997467,8221,165,1487,1,0,1,0
44,3082,5916,113,997470,8266,158,1441,1,0,1,0
45,3081,5969,110,997472,8258,163,1470,1,0,1,0
46,3081,6024,108,997471,8215,161,1458,1,0,1,0
47,3080,6079,108,997466,8326,154,1413,1,0,1,0
48,3080,6118,94,997462,8541,155,1420,1,0,1,0
49,3079,6151,94,997461,8411,153,1408,1,0,1,0
50,3079,6171,104,997455,8253,151,1393,1,0,1,0
51,3079,6187,106,997460,8795,151,1393,1,0,1,0
52,3079,6202,106,997463,8472,151,1393,1,0,1,0
53,3081,6216,110,997464,8552,149,1380,1,0,1,0
54,3079,6227,108,997467,8387,156,1429,1,0,1,0
55,3082,6210,108,997470,8630,164,1482,1,0,1,0
56,3081,6184,106,997473,8679,164,1482,1,0,1,0
57,3083,6138,104,997471,8539,168,1494,1,0,1,0
58,3084,6085,106,997468,8310,171,1499,1,0,1,0
59,3083,6047,106,997463,8584,178,1509,1,0,1,0
60,3081,6019,106,997463,8239,184,1519,1,0,1,0
61,3079,5998,106,997462,8592,184,1518,1,0,1,0
62,3077,5989,106,997462,8437,181,1514,1,0,1,0
63,3076,5994,108,997462,8275,181,1514,1,0,1,0
64,3078,6003,106,997463,8463,181,1514,1,0,1,0
65,3076,6047,106,997461,8770,177,1508,1,0,1,0
66,3074,6108,106,997463,8747,174,1503,1,0,1,0
67,3074,6174,104,997465,8761,172,1500,1,0,1,0
68,3072,6241,106,997463,9059,186,1522,1,0,1,0
69,3074,6274,106,997460,9034,164,1482,1,0,1,0
70,3074,6279,108,997459,8880,163,1474,1,0,1,0
71,3075,6262,108,997460,8933,163,1474,1,0,1,0
72,3076,6235,106,997460,8888,163,1474,1,0,1,0
73,3076,6207,106,997457,8847,151,1393,1,0,1,0
74,3074,6186,106,997462,8718,166,1491,1,0,1,0
75,3074,6167,101,997461,8768,168,1494,1,0,1,0
76,3074,6147,101,997459,8490,185,1520,1,0,1,0
77,3073,6135,106,997457,8801,167,1499,1,0,1,0
78,3076,6121,108,997449,8614,171,1499,1,0,1,0
79,3076,6118,106,997448,8423,171,1499,1,0,1,0
80,3076,6125,106,997447,8230,157,1432,1,0,1,0
81,3079,6145,106,997449,8150,169,1496,1,0,1,0
82,3079,6185,106,997448,8233,164,1482,1,0,1,0
83,3079,6224,99,997451,8258,162,1465,1,0,1,0
84,3078,6269,104,997455,8354,160,1453,1,0,1,0
85,3079,6295,92,997455,8370,160,1453,1,0,1,0
86,3079,6314,97,997450,8191,157,1436,1,0,1,0
87,3079,6340,94,997450,8508,152,1400,1,0,1,0
88,3080,6362,94,997449,8227,152,1400,1,0,1,0
89,3079,6386,94,997449,8353,150,1385,1,0,1,0
90,3080,6397,94,997449,8484,146,1360,1,0,1,0
91,3080,6395,97,997447,8402,144,1349,1,0,1,0
92,3078,6386,99,997444,8551,144,1349,1,0,1,0
93,3077,6364,94,997438,8430,148,1372,1,0,1,0
94,3077,6331,99,997443,8567,148,1372,1,0,1,0
95,3075,6292,99,997444,8345,150,1385,1,0,1,0
96,3078,6233,99,997442,8177,152,1404,1,0,1,0
97,3080,6189,101,997444,8424,155,1420,1,0,1,0
98,3080,6164,101,997442,8494,154,1416,1,0,1,0
99,3084,6145,101,997439,8590,160,1453,1,0,1,0
100,3084,6146,99,997436,8416,158,1441,1,0,1,0
101,3086,6145,99,997435,8180,158,1441,1,0,1,0
102,3089,6141,101,997434,8228,154,1416,1,0,1,0
103,3089,6149,94,997432,8413,154,1416,1,0,1,0
104,3091,6149,85,997434,8606,154,1416,1,0,1,0
105,3092,6145,83,997430,8048,158,1441,1,0,1,0
106,3093,6135,83,997428,8753,158,1441,1,0,1,0
107,3095,6118,88,997426,8633,158,1441,1,0,1,0
108,3095,6112,76,997426,8361,158,1441,1,0,1,0
109,3096,6105,67,997423,8713,161,1462,1,0,1,0
110,3098,6097,70,997426,8891,164,1482,1,0,1,0
111,3097,6102,76,997428,8441,164,1482,1,0,1,0
112,3097,6117,76,997431,8501,164,1482,1,0,1,0
113,3098,6141,74,997434,8615,164,1482,1,0,1,0
